2026-03-13 21:37:52,628 INFO     topologybench: Booting SAGE agent system...
2026-03-13 21:37:52,900 INFO     sage.strategy.knn_router: kNN: loaded 50 exemplars from C:\Code\YGN-SAGE\sage-python\config\routing_exemplars.npz
2026-03-13 21:37:52,905 INFO     sage.strategy.knn_router: kNN: Rust acceleration active (50 exemplars)
C:\ProgramData\miniforge3\Lib\site-packages\requests\__init__.py:113: RequestsDependencyWarning: urllib3 (2.6.3) or chardet (7.1.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
2026-03-13 21:38:01,356 INFO     sage.memory.embedder: Embedder: using sentence-transformers backend
2026-03-13 21:38:01,356 INFO     sage.boot: Boot: kNN router loaded (50 exemplars, sentence_transformers)
2026-03-13 21:38:01,356 INFO     sage.strategy.adaptive_router: AdaptiveRouter: Python heuristic fallback
2026-03-13 21:38:01,356 INFO     sage.boot: Boot: cards.toml not found, using Python AdaptiveRouter
2026-03-13 21:38:01,357 INFO     sage.boot: Boot: Phase 6 active — TopologyEngine + ContextualBandit ready
2026-03-13 21:38:01,357 INFO     sage.memory.embedder: Embedder: using sentence-transformers backend
2026-03-13 21:38:01,366 INFO     sage.providers.registry: Loaded model profiles from C:\Code\YGN-SAGE\sage-python\config\model_profiles.toml (18 entries)
2026-03-13 21:38:02,446 INFO     httpx: HTTP Request: GET https://generativelanguage.googleapis.com/v1beta/models "HTTP/1.1 200 OK"
2026-03-13 21:38:02,458 INFO     sage.providers.connector: Discovered 21 models from google
2026-03-13 21:38:03,919 INFO     httpx: HTTP Request: GET https://api.openai.com/v1/models "HTTP/1.1 200 OK"
2026-03-13 21:38:04,049 INFO     sage.providers.connector: Discovered 71 models from openai
2026-03-13 21:38:04,240 INFO     httpx: HTTP Request: GET https://api.x.ai/v1/models "HTTP/1.1 200 OK"
2026-03-13 21:38:04,241 INFO     sage.providers.connector: Discovered 11 models from xai
2026-03-13 21:38:04,241 INFO     sage.providers.connector: Discovered 3 models from minimax
2026-03-13 21:38:04,474 INFO     httpx: HTTP Request: GET https://api.moonshot.ai/v1/models "HTTP/1.1 200 OK"
2026-03-13 21:38:04,476 INFO     sage.providers.connector: Discovered 13 models from kimi
2026-03-13 21:38:04,479 INFO     sage.providers.connector: Codex CLI detected on PATH
2026-03-13 21:38:04,480 INFO     sage.providers.registry: New model discovered: gemini-2.5-pro (google) -- no TOML profile, using defaults
2026-03-13 21:38:04,480 INFO     sage.providers.registry: New model discovered: gemini-2.0-flash (google) -- no TOML profile, using defaults
2026-03-13 21:38:04,480 INFO     sage.providers.registry: New model discovered: gemini-2.0-flash-001 (google) -- no TOML profile, using defaults
2026-03-13 21:38:04,480 INFO     sage.providers.registry: New model discovered: gemini-2.0-flash-lite-001 (google) -- no TOML profile, using defaults
2026-03-13 21:38:04,480 INFO     sage.providers.registry: New model discovered: gemini-2.0-flash-lite (google) -- no TOML profile, using defaults
2026-03-13 21:38:04,480 INFO     sage.providers.registry: New model discovered: gemini-flash-latest (google) -- no TOML profile, using defaults
2026-03-13 21:38:04,480 INFO     sage.providers.registry: New model discovered: gemini-flash-lite-latest (google) -- no TOML profile, using defaults
2026-03-13 21:38:04,480 INFO     sage.providers.registry: New model discovered: gemini-pro-latest (google) -- no TOML profile, using defaults
2026-03-13 21:38:04,480 INFO     sage.providers.registry: New model discovered: gemini-2.5-flash-lite (google) -- no TOML profile, using defaults
2026-03-13 21:38:04,480 INFO     sage.providers.registry: New model discovered: gemini-2.5-flash-lite-preview-09-2025 (google) -- no TOML profile, using defaults
2026-03-13 21:38:04,480 INFO     sage.providers.registry: New model discovered: gemini-3-pro-preview (google) -- no TOML profile, using defaults
2026-03-13 21:38:04,480 INFO     sage.providers.registry: New model discovered: gemini-3.1-pro-preview-customtools (google) -- no TOML profile, using defaults
2026-03-13 21:38:04,480 INFO     sage.providers.registry: New model discovered: gemini-robotics-er-1.5-preview (google) -- no TOML profile, using defaults
2026-03-13 21:38:04,480 INFO     sage.providers.registry: New model discovered: gemini-2.5-computer-use-preview-10-2025 (google) -- no TOML profile, using defaults
2026-03-13 21:38:04,480 INFO     sage.providers.registry: New model discovered: deep-research-pro-preview-12-2025 (google) -- no TOML profile, using defaults
2026-03-13 21:38:04,481 INFO     sage.providers.registry: New model discovered: gemini-embedding-001 (google) -- no TOML profile, using defaults
2026-03-13 21:38:04,481 INFO     sage.providers.registry: New model discovered: gemini-embedding-2-preview (google) -- no TOML profile, using defaults
2026-03-13 21:38:04,481 INFO     sage.providers.registry: New model discovered: gpt-4-0613 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,481 INFO     sage.providers.registry: New model discovered: gpt-4 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,481 INFO     sage.providers.registry: New model discovered: gpt-3.5-turbo (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,481 INFO     sage.providers.registry: New model discovered: gpt-5.3-chat-latest (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,481 INFO     sage.providers.registry: New model discovered: gpt-5.4-2026-03-05 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,481 INFO     sage.providers.registry: New model discovered: gpt-5.4-pro-2026-03-05 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,481 INFO     sage.providers.registry: New model discovered: davinci-002 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,481 INFO     sage.providers.registry: New model discovered: babbage-002 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,482 INFO     sage.providers.registry: New model discovered: gpt-3.5-turbo-instruct (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,482 INFO     sage.providers.registry: New model discovered: gpt-3.5-turbo-instruct-0914 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,482 INFO     sage.providers.registry: New model discovered: gpt-4-1106-preview (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,482 INFO     sage.providers.registry: New model discovered: gpt-3.5-turbo-1106 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,482 INFO     sage.providers.registry: New model discovered: gpt-4-0125-preview (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,482 INFO     sage.providers.registry: New model discovered: gpt-4-turbo-preview (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,482 INFO     sage.providers.registry: New model discovered: gpt-3.5-turbo-0125 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,482 INFO     sage.providers.registry: New model discovered: gpt-4-turbo (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,482 INFO     sage.providers.registry: New model discovered: gpt-4-turbo-2024-04-09 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,482 INFO     sage.providers.registry: New model discovered: gpt-4o (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,482 INFO     sage.providers.registry: New model discovered: gpt-4o-2024-05-13 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,483 INFO     sage.providers.registry: New model discovered: gpt-4o-mini-2024-07-18 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,483 INFO     sage.providers.registry: New model discovered: gpt-4o-mini (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,483 INFO     sage.providers.registry: New model discovered: gpt-4o-2024-08-06 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,483 INFO     sage.providers.registry: New model discovered: o1-2024-12-17 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,483 INFO     sage.providers.registry: New model discovered: o1 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,483 INFO     sage.providers.registry: New model discovered: o3-mini (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,483 INFO     sage.providers.registry: New model discovered: o3-mini-2025-01-31 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,483 INFO     sage.providers.registry: New model discovered: gpt-4o-2024-11-20 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,483 INFO     sage.providers.registry: New model discovered: o1-pro-2025-03-19 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,483 INFO     sage.providers.registry: New model discovered: o1-pro (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,483 INFO     sage.providers.registry: New model discovered: o3-2025-04-16 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,483 INFO     sage.providers.registry: New model discovered: o4-mini-2025-04-16 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,484 INFO     sage.providers.registry: New model discovered: o3 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,484 INFO     sage.providers.registry: New model discovered: o4-mini (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,484 INFO     sage.providers.registry: New model discovered: gpt-4.1-2025-04-14 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,484 INFO     sage.providers.registry: New model discovered: gpt-4.1 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,484 INFO     sage.providers.registry: New model discovered: gpt-4.1-mini-2025-04-14 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,484 INFO     sage.providers.registry: New model discovered: gpt-4.1-mini (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,484 INFO     sage.providers.registry: New model discovered: gpt-4.1-nano-2025-04-14 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,484 INFO     sage.providers.registry: New model discovered: gpt-4.1-nano (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,484 INFO     sage.providers.registry: New model discovered: o3-pro (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,484 INFO     sage.providers.registry: New model discovered: o3-pro-2025-06-10 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,484 INFO     sage.providers.registry: New model discovered: o4-mini-deep-research (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,484 INFO     sage.providers.registry: New model discovered: o3-deep-research (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,484 INFO     sage.providers.registry: New model discovered: o3-deep-research-2025-06-26 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,485 INFO     sage.providers.registry: New model discovered: o4-mini-deep-research-2025-06-26 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,485 INFO     sage.providers.registry: New model discovered: gpt-5-chat-latest (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,485 INFO     sage.providers.registry: New model discovered: gpt-5-2025-08-07 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,485 INFO     sage.providers.registry: New model discovered: gpt-5 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,485 INFO     sage.providers.registry: New model discovered: gpt-5-mini-2025-08-07 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,485 INFO     sage.providers.registry: New model discovered: gpt-5-nano-2025-08-07 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,485 INFO     sage.providers.registry: New model discovered: gpt-5-codex (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,485 INFO     sage.providers.registry: New model discovered: gpt-5-pro-2025-10-06 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,485 INFO     sage.providers.registry: New model discovered: gpt-5-pro (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,485 INFO     sage.providers.registry: New model discovered: gpt-5.1-chat-latest (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,485 INFO     sage.providers.registry: New model discovered: gpt-5.1-2025-11-13 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,485 INFO     sage.providers.registry: New model discovered: gpt-5.1 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,485 INFO     sage.providers.registry: New model discovered: gpt-5.1-codex (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,485 INFO     sage.providers.registry: New model discovered: gpt-5.1-codex-mini (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,485 INFO     sage.providers.registry: New model discovered: gpt-5.1-codex-max (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,486 INFO     sage.providers.registry: New model discovered: gpt-5.2-2025-12-11 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,486 INFO     sage.providers.registry: New model discovered: gpt-5.2-pro-2025-12-11 (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,486 INFO     sage.providers.registry: New model discovered: gpt-5.2-pro (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,486 INFO     sage.providers.registry: New model discovered: gpt-5.2-chat-latest (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,486 INFO     sage.providers.registry: New model discovered: gpt-5.2-codex (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,486 INFO     sage.providers.registry: New model discovered: gpt-3.5-turbo-16k (openai) -- no TOML profile, using defaults
2026-03-13 21:38:04,486 INFO     sage.providers.registry: New model discovered: grok-3-mini (xai) -- no TOML profile, using defaults
2026-03-13 21:38:04,486 INFO     sage.providers.registry: New model discovered: grok-4-0709 (xai) -- no TOML profile, using defaults
2026-03-13 21:38:04,486 INFO     sage.providers.registry: New model discovered: grok-4-1-fast-non-reasoning (xai) -- no TOML profile, using defaults
2026-03-13 21:38:04,486 INFO     sage.providers.registry: New model discovered: grok-4-fast-non-reasoning (xai) -- no TOML profile, using defaults
2026-03-13 21:38:04,486 INFO     sage.providers.registry: New model discovered: grok-4-fast-reasoning (xai) -- no TOML profile, using defaults
2026-03-13 21:38:04,486 INFO     sage.providers.registry: New model discovered: grok-4.20-beta-0309-non-reasoning (xai) -- no TOML profile, using defaults
2026-03-13 21:38:04,486 INFO     sage.providers.registry: New model discovered: grok-4.20-beta-0309-reasoning (xai) -- no TOML profile, using defaults
2026-03-13 21:38:04,486 INFO     sage.providers.registry: New model discovered: grok-4.20-multi-agent-beta-0309 (xai) -- no TOML profile, using defaults
2026-03-13 21:38:04,486 INFO     sage.providers.registry: New model discovered: MiniMax-M2.1 (minimax) -- no TOML profile, using defaults
2026-03-13 21:38:04,486 INFO     sage.providers.registry: New model discovered: moonshot-v1-8k (kimi) -- no TOML profile, using defaults
2026-03-13 21:38:04,486 INFO     sage.providers.registry: New model discovered: kimi-k2-0711-preview (kimi) -- no TOML profile, using defaults
2026-03-13 21:38:04,487 INFO     sage.providers.registry: New model discovered: moonshot-v1-8k-vision-preview (kimi) -- no TOML profile, using defaults
2026-03-13 21:38:04,487 INFO     sage.providers.registry: New model discovered: moonshot-v1-auto (kimi) -- no TOML profile, using defaults
2026-03-13 21:38:04,487 INFO     sage.providers.registry: New model discovered: kimi-k2-turbo-preview (kimi) -- no TOML profile, using defaults
2026-03-13 21:38:04,487 INFO     sage.providers.registry: New model discovered: kimi-k2-thinking (kimi) -- no TOML profile, using defaults
2026-03-13 21:38:04,487 INFO     sage.providers.registry: New model discovered: moonshot-v1-128k-vision-preview (kimi) -- no TOML profile, using defaults
2026-03-13 21:38:04,487 INFO     sage.providers.registry: New model discovered: moonshot-v1-32k-vision-preview (kimi) -- no TOML profile, using defaults
2026-03-13 21:38:04,487 INFO     sage.providers.registry: New model discovered: moonshot-v1-128k (kimi) -- no TOML profile, using defaults
2026-03-13 21:38:04,487 INFO     sage.providers.registry: New model discovered: kimi-k2-0905-preview (kimi) -- no TOML profile, using defaults
2026-03-13 21:38:04,487 INFO     sage.providers.registry: New model discovered: kimi-k2-thinking-turbo (kimi) -- no TOML profile, using defaults
